Title, Named Entity, Frequency
"Selena Gomez", "Selena Gomez Talks Parents'", "1"
"Selena Gomez", "October 16, 2015", "1"
"Selena Gomez", "28, 2017", "1"
"Selena Gomez", "Rivera", "1"
"Selena Gomez", "May 17, 2013", "1"
"Selena Gomez", "Huffington Post", "1"
"Selena Gomez", "March 13, 2015 date April 18, 2013 > Both", "1"
"Selena Gomez", "Takeda  Allison", "1"
"Selena Gomez", "US Weekly", "1"
"Selena Gomez", "May 16, 2013", "1"
"Selena Gomez", "July 22, 2009", "1"
"Selena Gomez", "September 13, 2009", "1"
"Selena Gomez", "Gianna", "1"
"Selena Gomez", "Bryson", "1"
"Selena Gomez", "Carey", "1"
"Selena Gomez", "Selena Gomez – Bio", "1"
"Selena Gomez", "Barney", "1"
"Selena Gomez", "thirteen", "1"
"Selena Gomez", "between 2002 and 2004", "1"
"Selena Gomez", "2003", "1"
"Selena Gomez", "Walker", "1"
"Selena Gomez", "Texas Ranger", "1"
"Selena Gomez", "2005", "1"
"Selena Gomez", "July 28, 2011", "1"
"Selena Gomez", "List of The Suite Life of Zack & Cody episodes#ep48", "1"
"Selena Gomez", "The Suite Life of Zack & Cody network", "1"
"Selena Gomez", "August 11, 2006 season", "1"
"Selena Gomez", "2", "1"
"Selena Gomez", "22 minutes 08 04", "1"
"Selena Gomez", "22 04", "1"
"Selena Gomez", "May 20, 2013", "1"
"Selena Gomez", "Suite Life", "1"
"Selena Gomez", "December 13, 2007", "1"
"Selena Gomez", "September 21, 2013", "1"
"Selena Gomez", "Lizzie McGuire", "1"
"Selena Gomez", "Stevie Sanchez", "1"
"Selena Gomez", "August 3, 2018 >", "1"
"Selena Gomez", "people1"/> Gomez", "1"
"Selena Gomez", "Wizard", "1"
"Selena Gomez", "June 15, 2013 date October 11, 2007", "1"
"Selena Gomez", "Robert", "1"
"Selena Gomez", "October 1, 2012", "1"
"Selena Gomez", "September 27, 2012", "1"
"Selena Gomez", "January 8, 2010", "1"
"Selena Gomez", "29th", "1"
"Selena Gomez", "Youngartistawards.org", "1"
"Selena Gomez", "July 6, 2008", "1"
"Selena Gomez", "Jonas Brothers'", "1"
"Selena Gomez", "Hollywood Style Awards", "1"
"Selena Gomez", "Beverly Hills", "1"
"Selena Gomez", "Studio DC", "1"
"Selena Gomez", "Selena Gomez & Demi Lovato – Studio DC Almost Live – Demi Lovato", "1"
"Selena Gomez", "July 17, 2010", "1"
"Selena Gomez", "One Hundred and One", "1"
"Selena Gomez", "Dalmatians", "1"
"Selena Gomez", "DisneyMania", "1"
"Selena Gomez", "6", "1"
"Selena Gomez", "Fly to Your Heart", "1"
"Selena Gomez", "Mary Santiago", "1"
"Selena Gomez", "Another Cinderella Story", "1"
"Selena Gomez", "2004", "1"
"Selena Gomez", "Hilary Duff", "1"
"Selena Gomez", "Chad Michael Murray", "1"
"Selena Gomez", "Tell Me Something I Don't Know (Selena Gomez song) Tell Me Something I Don't Know", "1"
"Selena Gomez", "Discogs", "1"
"Selena Gomez", "February 22, 2016 >", "1"
"Selena Gomez", "Helga", "1"
"Selena Gomez", "Horton Hears a", "1"
"Selena Gomez", "March 24, 2008", "1"
"Selena Gomez", "September 27, 2013", "1"
"Selena Gomez", "Seuss", "1"
"Selena Gomez", "Box Office Mojo", "1"
"Selena Gomez", "age 16", "1"
"Selena Gomez", "Supersweet 16", "1"
"Selena Gomez", "July 22, 2008", "1"
"Selena Gomez", "October 29, 2014", "1"
"Selena Gomez", "varietydeal"/> She", "1"
"Selena Gomez", "XYZ Films", "1"
